1556010793.4649196 , 0, 0
1556010793.4753015 , 0, 0
1556010793.4858942 , 0, 0
1556010793.4964695 , 0, 0
1556010793.5068893 , 0, 0
1556010793.5174134 , 0, 0
1556010793.5303872 , 0, 0
1556010793.540859 , 0, 0
1556010793.5513918 , 0, 0
1556010793.5618408 , 0, 0
1556010793.5722635 , 0, 0
1556010793.5827653 , 0, 0
1556010793.593211 , 0, 0
1556010793.6036444 , 0, 0
1556010793.6140966 , 0, 0
1556010793.624602 , 0, 0
1556010793.6351054 , 0, 0
1556010793.6454957 , 0, 0
1556010793.6559258 , 0, 0
1556010793.6662905 , 0, 0
1556010793.676458 , 0, 0
1556010793.6868718 , 0, 0
1556010793.697243 , 0, 0
1556010793.7074544 , 0, 0
1556010793.7179935 , 0, 0
1556010793.7282736 , 0, 0
1556010793.7384815 , 0, 0
1556010793.7489176 , 0, 0
1556010793.7591271 , 0, 0
1556010793.7693336 , 0, 0
1556010793.7797353 , 0, 0
1556010793.7899415 , 0, 0
1556010793.8000946 , 0, 0
1556010793.810578 , 0, 0
1556010793.8207738 , 0, 0
1556010793.8309405 , 0, 0
1556010793.8413079 , 0, 0
1556010793.8515494 , 0, 0
1556010793.86171 , 0, 0
1556010793.8721144 , 0, 0
1556010793.8823087 , 0, 0
1556010793.892462 , 0, 0
1556010793.9028344 , 0, 0
1556010793.913044 , 0, 0
1556010793.9232004 , 0, 0
1556010793.933551 , 0, 0
1556010793.9437745 , 0, 0
1556010793.9539382 , 0, 0
1556010793.9643197 , 0, 0
1556010793.9745262 , 0, 0
1556010793.984682 , 0, 0
1556010793.995097 , 0, 0
1556010794.0052865 , 0, 0
1556010794.0154414 , 0, 0
1556010794.0259218 , 0, 0
1556010794.0361197 , 0, 0
1556010794.046273 , 0, 0
1556010794.0567784 , 0, 0
1556010794.066977 , 0, 0
1556010794.0771317 , 0, 0
1556010794.087532 , 0, 0
1556010794.0977457 , 0, 0
1556010794.1079037 , 0, 0
1556010794.1183662 , 0, 0
1556010794.1285641 , 0, 0
1556010794.13872 , 0, 0
1556010794.1491213 , 0, 0
1556010794.159322 , 0, 0
1556010794.1694794 , 0, 0
1556010794.1798816 , 0, 0
1556010794.1900742 , 0, 0
1556010794.2002258 , 0, 0
1556010794.2107186 , 0, 0
1556010794.2209249 , 0, 0
1556010794.2310824 , 0, 0
1556010794.241466 , 0, 0
1556010794.251774 , 0, 0
