1556010853.960926 , 0, 0
1556010853.9712923 , 0, 0
1556010853.9818954 , 0, 0
1556010853.9925632 , 0, 0
1556010854.0029604 , 0, 0
1556010854.013332 , 0, 0
1556010854.0240507 , 0, 0
1556010854.0349123 , 0, 0
1556010854.0456226 , 0, 0
1556010854.056183 , 0, 0
1556010854.0666661 , 0, 0
1556010854.07703 , 0, 0
1556010854.0875566 , 0, 0
1556010854.0979853 , 0, 0
1556010854.1084683 , 0, 0
1556010854.1189897 , 0, 0
1556010854.1294916 , 0, 0
1556010854.1398413 , 0, 0
1556010854.1501825 , 0, 0
1556010854.1603549 , 0, 0
1556010854.1705036 , 0, 0
1556010854.1809428 , 0, 0
1556010854.1913438 , 0, 0
1556010854.201638 , 0, 0
1556010854.2119594 , 0, 0
1556010854.222145 , 0, 0
1556010854.2323005 , 0, 0
1556010854.2426023 , 0, 0
1556010854.2527633 , 0, 0
1556010854.26296 , 0, 0
1556010854.2732723 , 0, 0
1556010854.2834356 , 0, 0
1556010854.2935836 , 0, 0
1556010854.3039026 , 0, 0
1556010854.3140678 , 0, 0
1556010854.3242242 , 0, 0
1556010854.3345385 , 0, 0
1556010854.3447025 , 0, 0
1556010854.3548512 , 0, 0
1556010854.3651788 , 0, 0
1556010854.3753426 , 0, 0
1556010854.385513 , 0, 0
1556010854.3958368 , 0, 0
1556010854.4060028 , 0, 0
1556010854.4161506 , 0, 0
1556010854.4264903 , 0, 0
1556010854.4367154 , 0, 0
1556010854.4468844 , 0, 0
1556010854.4571886 , 0, 0
1556010854.4673653 , 0, 0
1556010854.4775171 , 0, 0
1556010854.4878376 , 0, 0
1556010854.498006 , 0, 0
1556010854.5081563 , 0, 0
1556010854.518469 , 0, 0
1556010854.5286305 , 0, 0
1556010854.5387769 , 0, 0
1556010854.5490937 , 0, 0
1556010854.5592682 , 0, 0
1556010854.5694215 , 0, 0
1556010854.5797443 , 0, 0
1556010854.589908 , 0, 0
1556010854.6000564 , 0, 0
1556010854.6104095 , 0, 0
1556010854.6205733 , 0, 0
1556010854.6307209 , 0, 0
1556010854.6410196 , 0, 0
1556010854.6511805 , 0, 0
1556010854.6613271 , 0, 0
1556010854.6716459 , 0, 0
1556010854.6818516 , 0, 0
1556010854.6920147 , 0, 0
1556010854.702333 , 0, 0
1556010854.7125025 , 0, 0
1556010854.7226527 , 0, 0
1556010854.7329564 , 0, 0
1556010854.743119 , 0, 0
1556010854.7532673 , 0, 0
1556010854.763589 , 0, 0
1556010854.7737586 , 0, 0
1556010854.7839055 , 0, 0
1556010854.7942204 , 0, 0
1556010854.8043833 , 0, 0
1556010854.8145318 , 0, 0
1556010854.8248467 , 0, 0
1556010854.8350134 , 0, 0
1556010854.845161 , 0, 0
1556010854.855444 , 0, 0
1556010854.865628 , 0, 0
1556010854.8757803 , 0, 0
1556010854.886089 , 0, 0
1556010854.8962564 , 1, 0
1556010854.9064064 , 1, 0
1556010854.9167328 , 1, 0
1556010854.9269557 , 1, 0
1556010854.9372394 , 1, 0
1556010854.9478552 , 1, 0
1556010854.958308 , 1, 0
1556010854.9685779 , 1, 0
1556010854.979298 , 1, 0
1556010854.9896517 , 1, 0
1556010854.9999812 , 1, 0
1556010855.0106173 , 1, 0
1556010855.02088 , 1, 0
1556010855.0312216 , 1, 0
1556010855.0416896 , 1, 0
1556010855.0519776 , 1, 0
1556010855.0623374 , 1, 0
1556010855.072811 , 1, 0
1556010855.083073 , 1, 0
1556010855.0935109 , 1, 0
1556010855.1039891 , 1, 0
1556010855.114252 , 1, 0
1556010855.124758 , 1, 0
1556010855.135249 , 1, 0
1556010855.1455119 , 0, 0
1556010855.1562626 , 0, 0
1556010855.1668532 , 0, 0
1556010855.1771193 , 0, 0
1556010855.1879394 , 0, 0
1556010855.1984258 , 0, 0
1556010855.2087018 , 0, 0
1556010855.2193353 , 0, 0
1556010855.2298496 , 0, 0
1556010855.2401204 , 0, 0
1556010855.2507455 , 0, 0
1556010855.2612233 , 0, 0
1556010855.2714956 , 0, 0
1556010855.2820134 , 0, 0
1556010855.2924652 , 0, 0
1556010855.3027434 , 0, 0
1556010855.3134482 , 0, 0
1556010855.3237972 , 0, 0
1556010855.3341312 , 0, 0
1556010855.3446531 , 0, 0
1556010855.3549185 , 0, 0
1556010855.3652267 , 0, 0
1556010855.3757505 , 0, 0
1556010855.386013 , 0, 0
1556010855.3963501 , 0, 0
1556010855.4068222 , 0, 0
1556010855.4170947 , 0, 0
1556010855.4274447 , 0, 0
1556010855.4379106 , 0, 0
1556010855.4481769 , 1, 0
1556010855.4585342 , 1, 0
1556010855.4690192 , 1, 0
1556010855.479285 , 1, 0
1556010855.4897206 , 1, 0
1556010855.500216 , 1, 0
1556010855.5105445 , 1, 0
1556010855.5210245 , 1, 0
1556010855.5315218 , 1, 0
1556010855.5417862 , 1, 0
1556010855.5524523 , 1, 0
1556010855.5629914 , 1, 0
1556010855.573252 , 1, 0
1556010855.5840542 , 1, 0
1556010855.5945895 , 0, 0
1556010855.6048546 , 0, 0
1556010855.6154902 , 0, 0
1556010855.6259809 , 0, 0
1556010855.6362436 , 0, 0
1556010855.6468165 , 0, 0
