1556096798.295963 , 0, 0
1556096798.3061926 , 0, 0
1556096798.3165267 , 0, 0
1556096798.327173 , 0, 0
1556096798.3381026 , 0, 0
1556096798.3491025 , 0, 0
1556096798.3596325 , 0, 0
1556096798.370499 , 0, 0
1556096798.381123 , 0, 0
1556096798.3917618 , 0, 0
1556096798.402457 , 0, 0
1556096798.413042 , 0, 0
1556096798.4239614 , 0, 0
1556096798.4347007 , 0, 0
1556096798.4456215 , 0, 0
1556096798.4565382 , 0, 0
1556096798.4670565 , 0, 0
1556096798.4778821 , 0, 0
1556096798.4889383 , 0, 0
1556096798.4997253 , 0, 0
1556096798.5105126 , 0, 0
1556096798.5210614 , 0, 0
1556096798.5316927 , 0, 0
1556096798.5423365 , 0, 0
1556096798.5531561 , 0, 0
1556096798.5639427 , 0, 0
1556096798.5747006 , 0, 0
1556096798.5856209 , 0, 0
1556096798.5964966 , 0, 0
1556096798.6072533 , 0, 0
1556096798.618063 , 0, 0
1556096798.6287174 , 0, 0
1556096798.6393054 , 0, 0
1556096798.6499853 , 0, 0
1556096798.6605554 , 0, 0
1556096798.671384 , 0, 0
1556096798.6821027 , 0, 0
1556096798.6930418 , 0, 0
1556096798.7040727 , 0, 0
1556096798.7146049 , 0, 0
1556096798.7256203 , 0, 0
1556096798.7365546 , 0, 0
1556096798.7471757 , 0, 0
1556096798.7578835 , 0, 0
1556096798.7684026 , 0, 0
1556096798.779026 , 0, 0
1556096798.7898726 , 0, 0
1556096798.800596 , 0, 0
1556096798.8114297 , 0, 0
1556096798.8220654 , 0, 0
1556096798.8329859 , 0, 0
1556096798.8439615 , 0, 0
1556096798.8545797 , 0, 0
1556096798.8654637 , 0, 0
1556096798.8764408 , 0, 0
1556096798.887141 , 0, 0
1556096798.8977814 , 0, 0
1556096798.9083102 , 0, 0
1556096798.9191523 , 0, 0
1556096798.9298735 , 0, 0
1556096798.9409754 , 0, 0
1556096798.951907 , 0, 0
1556096798.9623692 , 0, 0
1556096798.973385 , 0, 0
1556096798.9844313 , 0, 0
1556096798.9952102 , 0, 0
1556096799.0058503 , 0, 0
1556096799.0164638 , 0, 0
1556096799.02715 , 0, 0
1556096799.0378325 , 0, 0
1556096799.048361 , 0, 0
1556096799.0590255 , 0, 0
1556096799.0697436 , 0, 0
1556096799.0805163 , 0, 0
1556096799.0913303 , 0, 0
1556096799.10209 , 0, 0
1556096799.1129656 , 0, 0
1556096799.1239839 , 0, 0
1556096799.13453 , 0, 0
1556096799.145398 , 0, 0
1556096799.1563227 , 0, 0
1556096799.1670406 , 0, 0
1556096799.177702 , 0, 0
1556096799.1883233 , 0, 0
1556096799.199005 , 0, 0
1556096799.2096603 , 0, 0
